# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,176.90354385133628,0.0,450.1423226320855,0.0022215196166242945,0.0,0.0
 0.010143835976837844,0.0002057948166499795,0.020287671953675684,1.9999999999999996,176.90354385133628,0.0,450.1423226320855,0.0022215196166242945,0.0,0.0
 0.01957644815727585,0.0007664746449090177,0.05944056826822738,4.150801025801702,-173.19200582121942,0.0,51.88240550824914,0.019274356888502462,-37115.43981407481,-3934799.7250483115
 0.02900770726483982,0.0016828941615252817,0.09716831084423135,4.000286933665719,-170.99640368860503,0.0,15.346534792856396,0.06516128973072713,232.8005314638748,3960048.167437685
 0.038423621962283334,0.002952749449400924,0.1348626584542463,4.003259250027959,-170.03520491725934,0.0,6.508571765436381,0.1536435390188792,102.0823576074528,-13882.684588456697
 0.04781916119614803,0.004573344355006378,0.17248556631686265,4.004337263263262,-169.49625861479655,0.0,3.352272619692931,0.29830509431885055,57.36193411020403,-4759.750599099335
 0.057192100788766784,0.006541872785264916,0.2100225239698297,4.004822316632406,-169.15157469545485,0.0,1.9509912285749056,0.5125599671354988,36.77436688198753,-2196.489908505259
 0.06654128716705422,0.008855485795696751,0.24746677591164218,4.005081343631468,-168.91223800372728,0.0,1.2350758071528343,0.8096668999656433,25.59973478370347,-1195.251826858008
 0.07586604735607443,0.011511314282868257,0.28481466904625735,4.005238995700059,-168.7364075865107,0.0,0.8314313122693251,1.2027451759912435,18.856293744008628,-723.1758139619683
 0.08516595098036775,0.014506478412780804,0.3220639966728841,4.005345553186551,-168.6018079602722,0.0,0.586582119851888,1.7047911386260801,14.473228075926103,-471.30226776039143
 0.09444070127472982,0.01783809211452551,0.3592133045101952,4.005424044666017,-168.49549061971578,0.0,0.4294249884070755,2.3286954112974096,11.463094658300843,-324.5514242529048
 0.10369008015407481,0.021503265444716917,0.3962615628576091,4.005486079735288,-168.40941529981595,0.0,0.323911727167341,3.0872608680925424,9.306064874482763,-233.20806855852743
 0.11291391838149582,0.025499105928526198,0.4332079970711412,4.005537966146914,-168.33832577975915,0.0,0.2504243811016093,3.9932214091975795,7.707151654661466,-173.34575698302908
 0.12211207836757447,0.029822719366497292,0.47005199349814025,4.005583343055805,-168.27864093256485,0.0,0.1976573004374975,5.059261650273406,6.488781156734189,-132.45806767562993
 0.13128444375413714,0.034471210343666396,0.5067930442434236,4.005624416043028,-168.22783670773129,0.0,0.15877961684419975,6.29803761890442,5.538835697497513,-103.56602895784411
 0.1404309128428389,0.03944168256374602,0.5434307131939511,4.005662578118193,-168.18408291950635,0.0,0.12949680189713073,7.722198427683001,4.783680762550473,-82.56245416931978
 0.14955139430283051,0.04473123907584136,0.5799646142913384,4.005698740537859,-168.1460201605455,0.0,0.10701585979885067,9.344409341565088,4.17332781474752,-66.92113245121539
 0.15864580428219555,0.05033698243268937,0.616394397170052,4.005733517773199,-168.11261758340956,0.0,0.08946643676776345,11.177375964975505,3.6728690714104015,-55.02927012006776
 0.16771406441292883,0.05625601480380806,0.6527197373902487,4.005767335355364,-168.08307929922958,0.0,0.07556368572874526,13.233870083967977,3.2573265162422285,-45.823845939295055
 0.17675610040130557,0.06248543805815282,0.6889403296284694,4.00580049501917,-168.05678104943505,0.0,0.0644049507949412,15.526756680303944,2.9084433891108037,-38.58457625914153
 0.18577184101153246,0.06902235382562819,0.7250558828256769,4.00583321532568,-168.0332263121495,0.0,0.05534333328249747,18.06902368701839,2.6126236660844135,-32.81147227004634
 0.19476121731961427,0.07586386354363603,0.7610661166622935,4.00586565769218,-168.01201522359327,0.0,0.04790691750324502,20.8738122199631,2.359572881287524,-28.14998239303731
 0.2037241621566103,0.08300706849282569,0.7969707589524488,4.005897943492078,-167.99282215220398,0.0,0.0417458967458283,23.954450088557046,2.1413800640662117,-24.343875945848218
 0.21266060968702308,0.09044906982491274,0.8327695436872669,4.005930165536868,-167.97537923948846,0.0,0.036597208479479455,27.32448843907626,1.9518844212067497,-21.204806743906346
 0.22157049508519444,0.09818696858459633,0.8684622095444335,4.005962395935208,-167.95946413427575,0.0,0.03226041837686364,30.997738104883815,1.7862300693528796,-18.592197817479043
 0.2304537542838146,0.10621786572700956,0.9040484987380171,4.005994691577973,-167.94489072461224,0.0,0.028580973924715838,34.98831084742128,1.640547611825629,-16.399663036949267
 0.23931032377622,0.11453886213175847,0.93952815612007,4.006027098017704,-167.93150204615466,0.0,0.025438386980707273,39.31066858753309,1.511722848112518,-14.545672997155346
 0.24814014045929336,0.12314705861431564,0.9749009284710253,4.006059652264851,-167.9191647931064,0.0,0.02273778389047182,43.97965979521189,1.3972264080994539,-12.967023452769117
 0.25694314150735714,0.13203955593533945,1.0101665639332973,4.006092384826955,-167.90776502468123,0.0,0.020403753593153915,49.01058991104121,1.2949866031945632,-11.614198879071843
 0.2657192642699978,0.1412134548083778,1.045324811554709,4.006125321204231,-167.89720477384662,0.0,0.018375847381194858,54.41925910983359,1.2032934269763471,-10.448027984356305
 0.2744684461884938,0.15066585590625217,1.0803754209169836,4.006158483020769,-167.88739934463976,0.0,0.01660521851892033,60.22203193897023,1.1207252630225557,-9.437243930114219
 0.2831906247268846,0.1603938598664063,1.115318141830757,4.006191888869559,-167.87827514035513,0.0,0.015052100359249131,66.43591101128459,1.046092354621801,-8.556682034454667
