# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,149.72512871272707,0.0,3093.542896309857,0.00032325396269528164,0.0,0.0
 0.006198060755903619,0.00009603989283468136,0.015495151889759048,2.5,149.72512871272707,0.0,3093.542896309857,0.00032325396269528164,0.0,0.0
 0.011730420259832312,0.0003440068986807109,0.04482120253933982,5.300821580512885,-179.17821726180864,0.0,357.86428401229176,0.00279435541537767,-59450.82667548479,-10746016.529342856
 0.01742752262689005,0.0007592963622769117,0.0728948572168059,4.927707607958022,-172.37371159438018,0.0,99.97749743197215,0.010002250763282323,1194.380095182079,10644921.376406126
 0.023177695058699502,0.0013430138705851579,0.10151304421397384,4.976926750727444,-169.5120886574756,0.0,40.98497718071083,0.024399184012981225,497.6586303872074,-121165.31687652871
 0.028945324587928513,0.002094579538751347,0.13030754911657003,4.992433157620875,-167.94423723610237,0.0,20.65625659300948,0.04841148227885692,271.83636074885527,-39153.39369388015
 0.03471579043364926,0.003012965263582633,0.1591527875539444,4.998771192583246,-166.9560172539451,0.0,11.84414988149635,0.08442986706561868,171.25480135890734,-17430.40546103172
 0.04048196512435028,0.004096973750822781,0.18799438889499887,5.0018604860457385,-166.27658101128057,0.0,7.4178863799858235,0.13480929051408727,117.8313663927351,-9264.969903240531
 0.04623993859421267,0.005345329802991397,0.21680475929640744,5.003560810449011,-165.7809361385354,0.0,4.9536898768257,0.20186972234135803,86.07974235022635,-5514.374841895124
 0.051987373040467945,0.006756717389121932,0.2455682790867014,5.0045842295834735,-165.40348388376916,0.0,3.4734627326980068,0.2878971438462078,65.67317266440566,-3550.5528382523044
 0.05772277546618103,0.008329797018797875,0.2742753712666223,5.005244627860925,-165.1065070426962,0.0,2.5307189865502613,0.395144623055579,51.779599586861366,-2422.423405767711
 0.06344514092469233,0.010063214767385174,0.3029197909771834,5.005695619799341,-164.86678660511507,0.0,1.9017428740595976,0.5258334413344364,41.891843385254056,-1727.9141420267915
 0.0691537630014611,0.011955607343155624,0.3314972598153834,5.006018694860881,-164.66924902377264,0.0,1.4659440724581714,0.6821542641276539,34.60337340358691,-1276.7476781003904
 0.07484812652527673,0.014005605110859581,0.36000472381684456,5.006259941472641,-164.50368353609738,0.0,1.154376695128297,0.8662683543597183,29.07532808237945,-970.7924859534213
 0.08052784359886211,0.01621183398670699,0.38843992531034643,5.006446822104083,-164.36292814335923,0.0,0.9256612298741871,1.080308829760448,24.78211342476167,-755.8853023831408
 0.08619261377878273,0.018572916675046014,0.4168011434441125,5.006596425446425,-164.2418110525663,0.0,0.753930639651208,1.3263819606305316,21.380759844812033,-600.4398187248787
 0.09184219836937288,0.021087473503298093,0.44508703037038927,5.006719781378132,-164.136504431087,0.0,0.6224446578778471,1.606568531585417,18.639710546983423,-485.17714070412495
 0.09747640330296595,0.023754123002206175,0.47329650418084723,5.006824235707753,-164.0441145698074,0.0,0.5200410213665653,1.9229252288063685,16.398029956057968,-397.86990664109254
 0.10309506742653284,0.026571482319203376,0.5014286768237467,5.006914815374364,-163.96241337260886,0.0,0.4390806135936734,2.277486113120456,14.541035983233682,-330.5045348831799
 0.10869805429612202,0.02953816751940672,0.5294828043066366,5.006995043153991,-163.8896574159703,0.0,0.37421450677281165,2.6722641209821063,12.985209198592898,-277.6781064908793
 0.11428524630759714,0.032652793808970355,0.5574582515092978,5.007067440174692,-163.8244629805639,0.0,0.3216206953415305,3.1092526522215724,11.668551084786646,-235.65649992018655
 0.11985654042002622,0.03591397570364344,0.5853544668190587,5.007133844814752,-163.76571784836037,0.0,0.2785183887656553,3.590427204580009,10.544252559286246,-201.8020414668442
 0.12541184498754512,0.039320327157950107,0.6131709635189272,5.00719562029195,-163.71251783723787,0.0,0.24285124174927758,4.1177471146407045,9.576434644746286,-174.2150952800426
 0.13095107737699335,0.04287046166548823,0.6409073059113449,5.007253793008059,-163.66412034143696,0.0,0.21307617313334684,4.6931573122170835,8.737220682974266,-151.50365660242946
 0.136474162152079,0.046562992337779864,0.6685630988226814,5.007309146528103,-163.6199097886907,0.0,0.18801974913388497,5.318590225795487,8.004684799641671,-132.6316566128093
 0.1419810296722512,0.050396531966981684,0.6961379795608262,5.0073622866603,-163.5793715957836,0.0,0.1667787492720123,5.9959677378862155,7.36138880382027,-116.81704589132457
 0.14747161499924247,0.05436969307621199,0.7236316116787366,5.00741368734476,-163.5420722780727,0.0,0.14865018413060516,6.7272032379145426,6.7933226586141275,-103.46185540794272
 0.15294585703490557,0.058481087960354436,0.7510436800853701,5.007463723388898,-163.50764408204336,0.0,0.1330812984162887,7.514203813010013,6.289125655209591,-92.10352777970711
 0.15840369783487074,0.06272932871940258,0.77837388717444,5.0075126942589225,-163.475772984341,0.0,0.11963336100690031,8.358872404682513,5.839506660318909,-82.38037923230574
 0.16384508205734746,0.06711302728594731,0.8056219497305465,5.007560841513983,-163.44618922739426,0.0,0.1079551001218461,9.263110301146737,5.436807205150014,-74.00680391314133
 0.1692699565167638,0.07163079544796777,0.8327875964352781,5.007608361807955,-163.4186597873507,0.0,0.09776298981790935,10.22881973907071,5.074668593629044,-66.75520590018097
 0.17467826981954873,0.07628124486787768,0.8598705658407827,5.0076554166265845,-163.39298232941374,0.0,0.08882646327624598,11.257906294096712,4.747775600149864,-60.44268798385827
