# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,172.24940796726838,0.0,-11868.400564649392,-0.00008425735165853339,0.0,0.0
 0.018276200796347945,0.00014528489197704875,0.007949403357730695,0.43495929193988664,172.24940796726838,0.0,-11868.400564649392,-0.00008425735165853339,0.0,0.0
 0.021616137244975034,0.00020390385265801146,0.017550920977870272,2.8747605733894632,92.33432487373786,0.0,-8135.448438271481,-0.00012291885414646763,-23927.12685487784,-7163946.746565582
 0.027606203580810437,0.00037275264965823136,0.028188134744032253,1.77580900941366,35.15977486438398,0.0,-664.7833585074484,-0.0015042494478880607,-9544.894297298302,2401013.9038925553
 0.03417134632478669,0.0006814518876233852,0.04702094836374977,2.8686068763694874,26.05298812127187,0.0,-155.17453419573116,-0.006444356383494206,-1387.1422295376444,1242585.635361193
 0.040896556072130726,0.0011317482400690334,0.06695647710073015,2.9642984361719633,22.678393014917383,0.0,-58.49251204557925,-0.017096205394987445,-501.7828786213254,131647.84210127735
 0.04767878566459371,0.0017232782726819326,0.08721763611044074,2.9873891370806143,20.932546783670745,0.0,-28.09136013791077,-0.03559813391343936,-257.41479368182627,36030.64178350179
 0.05448135976882373,0.0024552001562762314,0.10759484165548018,2.995513938226466,19.86747216458764,0.0,-15.611249561543113,-0.06405637140433708,-156.56935194881856,14824.600245118883
 0.061287971204814246,0.003326505092840885,0.12800861996581106,2.999110277162487,19.150457280830338,0.0,-9.565344689717538,-0.10454406322387634,-105.3409454175723,7526.27162766657
 0.06809023960856134,0.004336110963857948,0.14842193972541753,3.0009577023396505,18.635035281411607,0.0,-6.285290390254976,-0.15910163857352547,-75.77207614077754,4346.913047492581
 0.07488339738478225,0.00548289843047869,0.16881507899536943,3.002011721461408,18.246753684757056,0.0,-4.352795604308562,-0.22973741266650843,-57.15774746373613,2740.1584491677604
 0.08166451894643165,0.006765727260038561,0.1891764980021748,3.0026624389038052,17.94378404280803,0.0,-3.140424756007457,-0.3184282629561673,-44.67839710505556,1840.3077197815608
 0.08843169995488638,0.008183444588338666,0.20949895185733125,3.003090035535644,17.70082505954652,0.0,-2.3412605201237797,-0.4271203445343755,-35.90253947071367,1296.8262003598797
 0.09518364030606877,0.009734889466445596,0.22977763389678701,3.0033858394357114,17.501676796721178,0.0,-1.7929827997150483,-0.5577298344183369,-29.494967737750834,948.9970881986168
 0.10191941645507702,0.011418895531082975,0.25000920864707266,3.0035996302021504,17.33548723888661,0.0,-1.4042109707018415,-0.7121437026661228,-24.672666394805574,715.92363467353
 0.108638349702959,0.013234292656799493,0.27019127274240845,3.003760173044998,17.19471432780139,0.0,-1.1207991610633312,-0.8922205108105846,-20.95167579311758,553.8067524128128
 0.11533992627918481,0.015179908022728028,0.2903220374785701,3.003884907855355,17.07395371990559,0.0,-0.9092634761442749,-1.09979123349427,-18.019731106886535,437.5007362643997
 0.12202374687545782,0.017254566826345505,0.3104001332373186,3.0039848421341966,16.969231674709867,0.0,-0.7481333409169261,-1.3366601183344957,-15.667991635519918,351.85556486629497
 0.1286894936761718,0.01945709277566442,0.33042448433279803,3.0040671651876436,16.87756115300292,0.0,-0.6232061164692813,-1.6046055607820586,-13.752475821183705,287.36702302149274
 0.1353369081800495,0.021786308437577482,0.3503942262896853,3.0041367128886143,16.79665351558834,0.0,-0.5248294103724149,-1.9053810252180945,-12.171294172701126,237.86415719377965
 0.14196577589605736,0.024241035489998744,0.37030864961951465,3.004196822594396,16.72472571186186,0.0,-0.44628591995579414,-2.240715996818929,-10.850692276266766,199.21982954121688
 0.14857591554395597,0.026820094908020963,0.3901671606653745,3.0042498500274406,16.66036799416204,0.0,-0.38280194161089826,-2.6123169485291093,-9.736211506557233,168.60169815986134
 0.15516717128101853,0.02952230710377256,0.40996925374281634,3.004297491613756,16.60245109646712,0.0,-0.33092109670259373,-3.0218683848335077,-8.786929229471728,144.02146039451918
 0.16173940700712752,0.03234649203313922,0.4297144909375734,3.0043409910446104,16.550059793827916,0.0,-0.28809859806153,-3.471033898562836,-7.971610395998538,124.05501985180479
 0.16829250212575644,0.035291469278339906,0.44940248720468046,3.004381274909113,16.50244449196218,0.0,-0.25243235926891633,-3.961457250948954,-7.266078242993856,107.66395729538824
 0.1748263483430925,0.03835605811264036,0.4690328992086282,3.00441904369634,16.458985385937385,0.0,-0.2224811128183907,-4.494763565913529,-6.651381832263624,94.07879988042545
 0.1813408472193317,0.0415390775516275,0.48860541684899145,3.0044548340857844,16.41916553913407,0.0,-0.19713909816380612,-5.072560488072658,-6.112495766720107,82.72103131509225
 0.18783590827305785,0.044839346394283865,0.5081197567439383,3.0044890623086027,16.382550395471956,0.0,-0.1755482538050331,-5.6964394593786,-5.637382521771583,73.14992746310762
 0.1943114474976718,0.048255683256184304,0.5275756571614488,3.004522054867249,16.348772000432994,0.0,-0.1570357425475691,-6.367977020881606,-5.216306143366229,65.02568570734867
 0.20076738618863685,0.051786906596574034,0.5469728740348168,3.0045540705821607,16.31751671470733,0.0,-0.14106887089120979,-7.088736116497205,-4.841323194317808,58.083412342995274
 0.20720365000778196,0.05543183474062551,0.566311177799982,3.004585316661833,16.288515550748805,0.0,-0.12722213069237495,-7.860267663792042,-4.505900437496251,52.1145133646976
