# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-137.6375011357085,0.0,-1.4757920905624173,-0.6776022221523798,0.0,0.0
 0.0623266280134551,0.005826912839291408,0.09348994202018264,1.4999999999999998,-137.6375011357085,0.0,-1.4757920905624173,-0.6776022221523798,0.0,0.0
 0.08831530213862754,0.011699388887755607,0.22596289522812407,5.097334037507866,-138.1321332856013,0.0,-1.4304295627422048,-0.6990906969812272,-19.03260426101025,-732.3422568362352
 0.10837374646211864,0.017617303383353364,0.2950335729011194,3.4434713160733215,-138.6152906366865,0.0,-1.3867598728177615,-0.7211053763533676,-24.087478734298795,-252.00730384502523
 0.12538078486001472,0.023580511818169947,0.3506317969831999,3.269130273084964,-139.08730218117898,0.0,-1.3447197794360812,-0.7436493575035817,-27.753894208345198,-215.58224237913
 0.14044892489516353,0.029588850756310937,0.3987445646327678,3.1930130419107665,-139.54848794269765,0.0,-1.3042476178526492,-0.7667255713653737,-30.606681411434515,-189.32576923460635
 0.15414741562628198,0.03564213861639259,0.4418945107821679,3.149978125062906,-139.9991590282907,0.0,-1.2652833899734393,-0.7903367798268434,-32.89932405248707,-167.3646160043327
 0.16681362138619807,0.04174017641996676,0.48144155551872003,3.122248721215636,-140.43961770882055,0.0,-1.2277688295289095,-0.8144855741155249,-34.774319072229055,-148.0313090819715
 0.17866681935409923,0.047882748507165486,0.5182206611104454,3.1028846131925216,-140.87015752303182,0.0,-1.1916474496434062,-0.8391743718322432,-36.32267134803575,-130.62738680309582
 0.1898589357407265,0.05406962322090197,0.5527886326422392,3.088600076844881,-141.2910634024681,0.0,-1.1568645703440177,-0.8644054158410515,-37.6073536850634,-114.78457627215565
 0.20050029685909576,0.060300553560878295,0.5855388488997336,3.0776341384525057,-141.70261181304403,0.0,-1.1233673335948062,-0.8901807717694378,-38.67441448495851,-100.27484153818739
 0.21067396265107294,0.06657527780865852,0.6167613892652528,3.0689567559945687,-142.10507091110588,0.0,-1.0911047043257305,-0.9165023265278374,-39.55890691624861,-86.93940309967665
 0.2204442788628466,0.0728935201250407,0.6466773622708781,3.06192474810337,-142.49870071094807,0.0,-1.0600274612140477,-0.9433717866655092,-40.28833778868232,-74.65785718938287
 0.22986226473100044,0.07925499112089679,0.675459815390771,3.056115556216584,-142.88375326165226,0.0,-1.030088178693338,-0.9707906766472121,-40.88480871544052,-63.33317283636207
 0.23896915896220153,0.0856593884026529,0.7032471355398017,3.0512400214146123,-143.26047283121756,0.0,-1.0012412012435368,-0.9987603374271902,-41.3664153773345,-52.88374386121108
 0.247798839240637,0.09210639709351058,0.7301519973042582,3.0470935431451154,-143.62909609618325,0.0,-0.9734426115002685,-1.0272819251859144,-41.74820076622229,-43.238869001883685
 0.2563795237943295,0.09859569033151072,0.7562675445524487,3.0435272482954008,-143.98985233517467,0.0,-0.9466501938637314,-1.0563564096665132,-42.0428273215312,-34.336019867100845
 0.2647349992545336,0.10512692974544681,0.7816717845732922,3.040430211522992,-144.34296362498856,0.0,-0.9208233934117365,-1.0859845733229114,-42.26106479466129,-26.11909689275223
 0.27288552656094445,0.11169976590966582,0.8064307887232152,3.0377180787368876,-144.6886450380926,0.0,-0.8959232725928379,-1.1161670095988911,-42.412153239724255,-18.537260152988313
 0.28084852237306385,0.11831383877869996,0.8306010734010117,3.0353255543611186,-145.02710484048688,0.0,-0.8719124645587872,-1.1469041224293413,-42.50407891451448,-11.54410688629501
 0.2886390804016328,0.1249687781026503,0.8542314041620461,3.0332013027024596,-145.35854468892006,0.0,-0.8487551258983387,-1.1781961245201091,-42.54378790553313,-5.097066329912241
 0.29627037631666414,0.1316642038242266,0.8773641850774434,3.0313044039915464,-145.6831598269342,0.0,-0.8264168873399625,-1.2100430367762205,-42.53735428798268,0.8430570144413605
 0.30375398648498064,0.1383997264582766,0.9000365442024636,3.0296018385629675,-146.00113927884433,0.0,-0.8048648044934893,-1.2424446868804402,-42.49011436437385,6.312451149424298
 0.3111001419207079,0.14517494745462678,0.9222811926085301,3.0280666670735066,-146.31266604129897,0.0,-0.7840673075764173,-1.2754007090169837,-42.40677524185447,11.344590139499097
 0.318317932833414,0.15198945954500664,0.9441271121311801,3.0266766919214465,-146.6179172717398,0.0,-0.7639941523667447,-1.3089105419225302,-42.29150360998648,15.970486435825325
 0.32541547502109414,0.15884284707480636,0.9656001117817599,3.025413457612469,-146.91706447373417,0.0,-0.7446163700926273,-1.3429734292245066,-42.1479991360433,20.218896929175294
 0.3324000464504273,0.16573468632036917,0.986723282207277,3.0242614939559433,-147.21027367836973,0.0,-0.7259062193033881,-1.3775884176328514,-41.97955559652099,24.116517559672868
 0.3392782002943877,0.1726645457924978,1.0075173701172193,3.0232077359248475,-147.4977056219518,0.0,-0.7078371376060735,-1.4127543567183125,-41.789112326190505,27.68813763852006
 0.34605585919696724,0.17963198652682663,1.0280010892370341,3.02224107383434,-147.7795159194432,0.0,-0.6903836949261429,-1.4484698977529875,-41.57929774012903,30.95679335258691
 0.3527383944338582,0.186636562361664,1.0481913804462433,3.021352000921537,-148.05585523374071,0.0,-0.6735215475185649,-1.4847334932108258,-41.35246646691539,33.94389482024919
 0.3593306928201456,0.19367782020390858,1.068103630881,3.020532334546,-148.32686944045693,0.0,-0.6572273932631689,-1.5215433961675682,-41.11073116471247,36.669350814847775
